delta,pctl
-10.6208,52.13435
-10.62161,52.13462
-10.62401,52.13488
-10.62481,52.13515
-10.62587,52.13542
-10.62721,52.13569
-10.62881,52.13755
-10.62961,52.13862
-10.63148,52.13915
-10.63281,52.13969
-10.63388,52.13995
-10.63414,52.14315
-10.63441,52.14342
-10.63468,52.14369
-10.63521,52.14475
-10.63548,52.14502
-10.63628,52.14769
-10.63948,52.15116
-10.64028,52.15142
-10.64055,52.15196
-10.64135,52.15222
-10.64481,52.15249
-10.64535,52.15276
-10.64561,52.15302
-10.65068,52.15329
-10.65202,52.15356
-10.65388,52.15516
-10.65708,52.15543
-10.65735,52.15569
-10.65895,52.15596
-10.66002,52.15649
-10.66029,52.15729
-10.66162,52.15756
-10.66375,52.15783
-10.66402,52.15809
-10.66482,52.15863
-10.66509,52.15943
-10.66562,52.15969
-10.66589,52.15996
-10.66776,52.16049
-10.66829,52.16076
-10.66909,52.16636
-10.66936,52.16663
-10.66962,52.16823
-10.67042,52.1685
-10.67122,52.16903
-10.67282,52.16956
-10.67416,52.16983
-10.67709,52.17063
-10.67763,52.1709
-10.67923,52.1725
-10.68056,52.17357
-10.68136,52.17437
-10.68243,52.17463
-10.68296,52.1749
-10.68376,52.17517
-10.68509,52.17917
-10.68589,52.18023
-10.68776,52.1805
-10.68803,52.18077
-10.68856,52.1813
-10.68936,52.18157
-10.6899,52.1821
-10.69043,52.18237
-10.69123,52.18263
-10.69203,52.1829
-10.69256,52.18317
-10.69336,52.18344
-10.69443,52.1837
-10.69897,52.18397
-10.69923,52.18424
-10.69977,52.1845
-10.70083,52.1853
-10.70137,52.18557
-10.7043,52.18584
-10.70483,52.18637
-10.70644,52.18664
-10.7067,52.18717
-10.7075,52.18877
-10.70777,52.1901
-10.7091,52.19037
-10.71177,52.19117
-10.71337,52.1917
-10.72004,52.19251
-10.72111,52.19571
-10.72137,52.19624
-10.72164,52.20211
-10.72351,52.20238
-10.72404,52.20264
-10.72458,52.21411
-10.72538,52.21438
-10.72591,52.21491
-10.72698,52.21625
-10.72804,52.21705
-10.73098,52.21731
-10.73445,52.21758
-10.73605,52.21785
-10.73711,52.21811
-10.73791,52.22185
-10.73818,52.22212
-10.73898,52.22238
-10.74031,52.22345
-10.74111,52.22425
-10.74191,52.22478
-10.74325,52.22505
-10.74725,52.22532
-10.74805,52.22558
-10.74938,52.22585
-10.75045,52.22612
-10.75499,52.22718
-10.75525,52.22745
-10.75739,52.22772
-10.75845,52.24026
-10.75899,52.24052
-10.76005,52.24106
-10.76139,52.24132
-10.76486,52.24212
-10.76752,52.24239
-10.77019,52.24319
-10.77046,52.24346
-10.77526,52.24372
-10.77739,52.24399
-10.77953,52.24452
-10.78086,52.24959
-10.78193,52.25013
-10.78273,52.25039
-10.78513,52.25119
-10.7854,52.25146
-10.7862,52.25173
-10.78646,52.25306
-10.78673,52.25413
-10.7878,52.25439
-10.78833,52.25626
-10.7886,52.25679
-10.78886,52.25759
-10.7894,52.25786
-10.78966,52.2672
-10.79047,52.26773
-10.79207,52.268
-10.79287,52.27067
-10.79313,52.27093
-10.7934,52.2712
-10.79393,52.27147
-10.79447,52.27333
-10.79473,52.2736
-10.79767,52.27413
-10.79847,52.2744
-10.79927,52.27467
-10.79953,52.27573
-10.80033,52.27653
-10.8014,52.27814
-10.80247,52.27867
-10.80407,52.2792
-10.8046,52.28
-10.80594,52.2808
-10.80754,52.28107
-10.8078,52.29147
-10.80807,52.29201
-10.80834,52.29387
-10.81154,52.29521
-10.81261,52.30028
-10.81341,52.30054
-10.81527,52.30108
-10.81581,52.30134
-10.81874,52.30161
-10.81954,52.30188
-10.82061,52.30294
-10.82114,52.30348
-10.82168,52.30374
-10.82301,52.30401
-10.82354,52.30428
-10.82461,52.30534
-10.82568,52.30588
-10.82835,52.30641
-10.83075,52.30668
-10.83155,52.30855
-10.83208,52.30881
-10.83261,52.30908
-10.83368,52.30961
-10.83475,52.31175
-10.83528,52.31228
-10.83715,52.31255
-10.83741,52.31602
-10.83768,52.31708
-10.83875,52.31975
-10.84168,52.32002
-10.84328,52.32028
-10.84542,52.32242
-10.84568,52.32642
-10.84622,52.32695
-10.85102,52.32722
-10.85315,52.32749
-10.85449,52.32775
-10.85475,52.32802
-10.85502,52.33042
-10.85662,52.33069
-10.85795,52.33149
-10.85849,52.33175
-10.85982,52.33202
-10.86036,52.33229
-10.86062,52.33335
-10.86249,52.33362
-10.86276,52.34269
-10.86462,52.34349
-10.86516,52.34403
-10.86756,52.34429
-10.87209,52.34589
-10.87636,52.34616
-10.87663,52.34669
-10.87716,52.36403
-10.8777,52.36457
-10.8785,52.41552
-10.87903,52.41632
-10.8817,52.41712
-10.88223,52.41738
-10.88383,52.41765
-10.8849,52.41792
-10.89103,52.41845
-10.89397,52.41872
-10.89477,52.41952
-10.89503,52.41979
-10.89557,52.42005
-10.89664,52.42032
-10.89717,52.42059
-10.8977,52.42112
-10.89904,52.42379
-10.8993,52.42405
-10.90224,52.42459
-10.90277,52.42485
-10.90304,52.42592
-10.90411,52.42672
-10.90757,52.42752
-10.90837,52.42779
-10.91184,52.42885
-10.91211,52.42912
-10.91237,52.42966
-10.91291,52.43206
-10.91344,52.43232
-10.91424,52.43286
-10.91611,52.43312
-10.91718,52.43339
-10.91824,52.43552
-10.91878,52.43792
-10.91931,52.43819
-10.92171,52.43846
-10.92278,52.44059
-10.92438,52.44273
-10.92758,52.44326
-10.92945,52.45286
-10.93025,52.45473
-10.93452,52.455
-10.93532,52.45553
-10.93745,52.45633
-10.93772,52.4566
-10.93985,52.45686
-10.94038,52.45713
-10.94305,52.4574
-10.94332,52.45767
-10.94385,52.45793
-10.94439,52.46167
-10.94599,52.4622
-10.94839,52.46887
-10.94892,52.4694
-10.94972,52.46994
-10.95025,52.47047
-10.95132,52.47074
-10.95185,52.471
-10.95292,52.47367
-10.95586,52.47394
-10.95826,52.4742
-10.95959,52.47447
-10.96093,52.47527
-10.96333,52.47554
-10.96493,52.48034
-10.96679,52.48061
-10.96733,52.48087
-10.97079,52.48114
-10.9732,52.48141
-10.97506,52.48194
-10.97533,52.48221
-10.9756,52.48487
-10.97586,52.48594
-10.97613,52.48621
-10.97693,52.48648
-10.9796,52.48674
-10.97987,52.48968
-10.98173,52.48994
-10.9828,52.49101
-10.9852,52.49128
-10.986,52.49181
-10.98627,52.49208
-10.9868,52.49234
-10.99214,52.49261
-10.99267,52.49314
-10.9956,52.49821
-10.99614,52.50542
-10.99667,52.50675
-10.99934,52.50728
-11.00174,52.50782
-11.00227,52.50995
-11.00254,52.51102
-11.00361,52.51155
-11.00441,52.51182
-11.00921,52.51582
-11.01188,52.51769
-11.01321,52.52809
-11.01348,52.52836
-11.01641,52.52942
-11.01935,52.53022
-11.01961,52.53503
-11.02281,52.53583
-11.02415,52.53609
-11.02681,52.53636
-11.03028,52.53663
-11.03242,52.53689
-11.03588,52.5601
-11.03722,52.57557
-11.03962,52.57611
-11.03989,52.57637
-11.04229,52.57664
-11.04282,52.57691
-11.04415,52.57717
-11.04469,52.57744
-11.04495,52.57771
-11.04629,52.57904
-11.04709,52.57931
-11.04762,52.58011
-11.04896,52.58037
-11.05189,52.58118
-11.05242,52.58144
-11.05269,52.58171
-11.05376,52.58198
-11.05402,52.58224
-11.05456,52.58331
-11.05829,52.58358
-11.05883,52.58384
-11.05989,52.58491
-11.06096,52.58598
-11.06176,52.58704
-11.06256,52.58758
-11.06336,52.58784
-11.0655,52.58811
-11.06683,52.58864
-11.06736,52.58891
-11.06816,52.59158
-11.07083,52.60038
-11.0727,52.60092
-11.0735,52.60172
-11.07376,52.60198
-11.07483,52.62012
-11.07643,52.62039
-11.0775,52.62092
-11.07777,52.62146
-11.07857,52.62199
-11.08257,52.62279
-11.0831,52.62599
-11.08657,52.62652
-11.0871,52.62706
-11.08764,52.62732
-11.08817,52.62759
-11.08924,52.62813
-11.09084,52.62893
-11.09137,52.62919
-11.0919,52.62999
-11.09564,52.63106
-11.09911,52.63133
-11.10151,52.63293
-11.10177,52.63346
-11.10231,52.63373
-11.10524,52.63426
-11.10818,52.63453
-11.10844,52.63479
-11.10898,52.63666
-11.10951,52.63693
-11.10978,52.63719
-11.11058,52.63826
-11.11111,52.64093
-11.11244,52.64173
-11.11325,52.67027
-11.11378,52.67081
-11.11591,52.67347
-11.11618,52.67401
-11.11991,52.67427
-11.12258,52.67641
-11.12365,52.67721
-11.12445,52.67748
-11.12952,52.67774
-11.13032,52.68041
-11.13085,52.68068
-11.13218,52.68121
-11.13379,52.68148
-11.13432,52.68201
-11.13725,52.69802
-11.14206,52.69962
-11.14339,52.69988
-11.14366,52.70042
-11.14579,52.70068
-11.14766,52.70148
-11.14846,52.70202
-11.14872,52.70228
-11.14899,52.70255
-11.14926,52.70282
-11.15059,52.70415
-11.15139,52.70442
-11.15166,52.70469
-11.15673,52.70735
-11.15806,52.70762
-11.15886,52.70789
-11.15966,52.70815
-11.1626,52.70842
-11.165,52.70869
-11.16953,52.70922
-11.1698,52.71029
-11.1714,52.71082
-11.1722,52.71109
-11.17247,52.71135
-11.17273,52.71242
-11.1738,52.76177
-11.17513,52.76204
-11.17593,52.76231
-11.17647,52.76577
-11.17753,52.77511
-11.1778,52.77538
-11.17967,52.77591
-11.17994,52.78071
-11.1802,52.78391
-11.18367,52.78765
-11.18554,52.78818
-11.1882,52.78925
-11.18874,52.78952
-11.18927,52.79112
-11.19141,52.79138
-11.19194,52.79165
-11.19701,52.79192
-11.19754,52.79218
-11.20021,52.79565
-11.20314,52.79859
-11.20341,52.79885
-11.20394,52.79912
-11.20661,52.79939
-11.20714,52.80045
-11.20928,52.80099
-11.20981,52.80152
-11.21035,52.80179
-11.21248,52.80205
-11.21488,52.80232
-11.21755,52.80259
-11.22022,52.80419
-11.22182,52.80445
-11.22582,52.80472
-11.22635,52.80552
-11.22875,52.80579
-11.22982,52.80659
-11.23115,52.80685
-11.23569,52.80739
-11.23702,52.80819
-11.23916,52.81112
-11.23996,52.81166
-11.24049,52.81192
-11.24156,52.81246
-11.24316,52.81352
-11.24342,52.81379
-11.24449,52.81406
-11.24529,52.81459
-11.24743,52.81486
-11.25009,52.81512
-11.25036,52.81566
-11.25089,52.81592
-11.25196,52.81619
-11.25249,52.81646
-11.25756,52.81672
-11.25863,52.81699
-11.2605,52.81806
-11.26343,52.82046
-11.26423,52.82179
-11.26476,52.82313
-11.26557,52.82393
-11.26717,52.82633
-11.2677,52.82659
-11.27063,52.82686
-11.2709,52.82713
-11.27197,52.8274
-11.2725,52.88181
-11.2733,52.88208
-11.27384,52.88662
-11.27677,52.88688
-11.27784,52.88822
-11.28104,52.88902
-11.2829,52.88982
-11.28424,52.89008
-11.28451,52.89168
-11.28637,52.89195
-11.28664,52.89569
-11.28824,52.89595
-11.28957,52.89675
-11.29091,52.89702
-11.29491,52.89729
-11.29784,52.89755
-11.29838,52.89782
-11.29891,52.89835
-11.29971,52.89942
-11.30291,52.89995
-11.30531,52.90022
-11.30745,52.90049
-11.30878,52.90129
-11.30985,52.90182
-11.31412,52.90235
-11.31572,52.90262
-11.31598,52.90769
-11.31652,52.90796
-11.31705,52.90822
-11.31758,52.90849
-11.31785,52.90876
-11.31945,52.90902
-11.32105,52.91383
-11.32132,52.91409
-11.32212,52.91436
-11.32345,52.91543
-11.32612,52.91596
-11.32639,52.91969
-11.32745,52.92023
-11.32879,52.92076
-11.32905,52.92103
-11.32985,52.92129
-11.33012,52.92183
-11.33039,52.9221
-11.33172,52.92236
-11.33626,52.92796
-11.33706,52.9285
-11.33812,52.92876
-11.33972,52.92903
-11.33999,52.92956
-11.34053,52.93277
-11.34159,52.95651
-11.34213,52.95677
-11.34453,52.95704
-11.34506,52.95917
-11.34559,52.95944
-11.34693,52.95971
-11.34746,52.95998
-11.34773,52.96078
-11.34826,52.96104
-11.34906,52.96158
-11.3496,52.96184
-11.35173,52.96211
-11.3552,52.96238
-11.35626,52.96264
-11.35733,52.96291
-11.3576,52.96638
-11.35813,52.96664
-11.35866,52.97385
-11.3592,52.97545
-11.36,52.97758
-11.3608,52.97785
-11.36107,52.97811
-11.36907,52.97838
-11.36987,52.97865
-11.37254,52.97892
-11.3736,52.97918
-11.37654,52.97945
-11.3768,52.97972
-11.37841,52.98052
-11.37974,52.98105
-11.38241,52.98158
-11.38267,52.98265
-11.38374,52.98292
-11.38401,52.98398
-11.38507,52.98478
-11.38641,53.09042
-11.38748,53.09069
-11.38828,53.09202
-11.39068,53.09229
-11.39308,53.09256
-11.39468,53.09282
-11.39654,53.09309
-11.39735,53.09362
-11.39975,53.09549
-11.40321,53.09602
-11.40401,53.09629
-11.40428,53.09656
-11.40615,53.09682
-11.40988,53.09762
-11.41042,53.09789
-11.41122,53.09816
-11.41202,53.10696
-11.41255,53.10803
-11.41468,53.10883
-11.41522,53.10909
-11.41709,53.10936
-11.42055,53.10963
-11.42135,53.10989
-11.42482,53.11016
-11.42616,53.1115
-11.42696,53.11203
-11.42962,53.1139
-11.43016,53.11416
-11.43122,53.11576
-11.43282,53.11603
-11.43576,53.11656
-11.43629,53.11683
-11.43656,53.1171
-11.43816,53.11736
-11.44003,53.1179
-11.44163,53.11843
-11.44403,53.1187
-11.44483,53.11976
-11.44563,53.1211
-11.44643,53.12137
-11.44883,53.12163
-11.45016,53.12217
-11.45203,53.1227
-11.45283,53.12297
-11.4531,53.12323
-11.45337,53.12403
-11.4547,53.1251
-11.4563,53.12537
-11.45843,53.1259
-11.4587,53.12617
-11.45897,53.12777
-11.4611,53.1291
-11.46137,53.13017
-11.46297,53.13097
-11.46323,53.13124
-11.4635,53.1315
-11.46484,53.13284
-11.46564,53.1331
-11.46644,53.13337
-11.4675,53.13497
-11.46804,53.1355
-11.46857,53.13604
-11.46937,53.13684
-11.47097,53.13924
-11.47257,53.13951
-11.47391,53.13977
-11.47604,53.14004
-11.47737,53.14031
-11.47764,53.14111
-11.47844,53.14137
-11.47871,53.14164
-11.47897,53.14377
-11.47951,53.16085
-11.48484,53.16111
-11.48618,53.16138
-11.48751,53.16165
-11.48858,53.16218
-11.49151,53.16271
-11.49231,53.16298
-11.49391,53.16325
-11.49418,53.16351
-11.49765,53.16431
-11.49791,53.16458
-11.50031,53.16485
-11.50111,53.17845
-11.50245,53.17925
-11.50298,53.17979
-11.50405,53.18085
-11.50512,53.18165
-11.50698,53.18192
-11.50725,53.18459
-11.50885,53.18512
-11.51019,53.18565
-11.51179,53.18592
-11.51205,53.18619
-11.51339,53.18645
-11.51392,53.18672
-11.51445,53.18912
-11.51525,53.18939
-11.51659,53.18966
-11.51979,53.18992
-11.52139,53.19019
-11.52192,53.19526
-11.52299,53.19579
-11.52379,53.19606
-11.52406,53.19659
-11.52512,53.19713
-11.52539,53.19739
-11.52566,53.19766
-11.52619,53.19793
-11.52779,53.19819
-11.52886,53.19899
-11.52966,53.19926
-11.53073,53.20033
-11.53099,53.20059
-11.53393,53.20113
-11.53499,53.20219
-11.53553,53.20246
-11.53739,53.20326
-11.53793,53.20353
-11.53873,53.20406
-11.53899,53.20433
-11.53979,53.20513
-11.54086,53.20539
-11.54113,53.20566
-11.5422,53.20593
-11.54273,53.2062
-11.54566,53.20646
-11.5462,53.20753
-11.54673,53.2094
-11.55047,53.21126
-11.55313,53.21153
-11.555,53.2126
-11.55687,53.2134
-11.5574,53.21473
-11.5582,53.2158
-11.56007,53.21607
-11.56087,53.21633
-11.5622,53.21687
-11.5638,53.2174
-11.56434,53.219
-11.56514,53.21927
-11.56594,53.21953
-11.56727,53.23127
-11.56994,53.2318
-11.57021,53.23207
-11.57074,53.23234
-11.57181,53.2326
-11.57207,53.2334
-11.57367,53.23367
-11.57661,53.23474
-11.57741,53.23661
-11.57767,53.23767
-11.58034,53.23821
-11.58061,53.23847
-11.58114,53.23874
-11.58168,53.23954
-11.58221,53.23981
-11.58248,53.24034
-11.58568,53.24087
-11.58675,53.24114
-11.58701,53.24141
-11.58728,53.24194
-11.58755,53.25981
-11.58835,53.26008
-11.58861,53.26088
-11.58941,53.26141
-11.59128,53.26168
-11.59155,53.26195
-11.59208,53.26221
-11.59261,53.26248
-11.59288,53.26275
-11.59315,53.26302
-11.59368,53.26355
-11.59448,53.26382
-11.59608,53.26408
-11.59662,53.26648
-11.59742,53.26675
-11.59875,53.26728
-11.60008,53.26782
-11.60115,53.26808
-11.60168,53.26835
-11.60222,53.26862
-11.60248,53.27022
-11.60355,53.27128
-11.60729,53.27182
-11.61075,53.27209
-11.61235,53.27235
-11.61315,53.27262
-11.61342,53.27662
-11.61449,53.27689
-11.61475,53.27715
-11.61529,53.27742
-11.61556,53.27822
-11.61716,53.27849
-11.61769,53.27875
-11.61822,53.27982
-11.61849,53.28009
-11.62009,53.28115
-11.62062,53.28142
-11.62089,53.28196
-11.62196,53.28222
-11.62222,53.28302
-11.62249,53.28329
-11.62302,53.28569
-11.62329,53.28596
-11.62623,53.28622
-11.62676,53.28676
-11.62756,53.28756
-11.62783,53.28782
-11.62809,53.28862
-11.62943,53.28942
-11.63076,53.28996
-11.63156,53.29556
-11.63316,53.29583
-11.63369,53.3017
-11.63663,53.30196
-11.63716,53.30223
-11.63743,53.30383
-11.6377,53.30436
-11.63956,53.30463
-11.63983,53.3049
-11.64116,53.30623
-11.64383,53.3073
-11.64437,53.30783
-11.64543,53.3081
-11.6457,53.3089
-11.6473,53.30943
-11.64997,53.3113
-11.6513,53.31157
-11.6521,53.31263
-11.65237,53.3129
-11.65397,53.31343
-11.65504,53.3137
-11.6561,53.3153
-11.65984,53.3201
-11.6609,53.32037
-11.66117,53.32144
-11.66277,53.32224
-11.66357,53.3225
-11.66464,53.32384
-11.66597,53.3241
-11.66784,53.32437
-11.66811,53.32464
-11.66837,53.32517
-11.66971,53.32544
-11.67077,53.33184
-11.67104,53.33211
-11.67131,53.33397
-11.67157,53.33691
-11.67238,53.33797
-11.67584,53.33824
-11.67744,53.33958
-11.67878,53.33984
-11.67958,53.34038
-11.68145,53.34064
-11.68171,53.34118
-11.68198,53.34464
-11.68758,53.34518
-11.68891,53.34544
-11.69052,53.34651
-11.69105,53.35505
-11.69212,53.35531
-11.69532,53.35558
-11.69558,53.35585
-11.69718,53.35611
-11.69745,53.35638
-11.69798,53.35718
-11.69825,53.35745
-11.69958,53.35772
-11.70172,53.35798
-11.70359,53.35825
-11.70545,53.36278
-11.70572,53.36332
-11.70599,53.36358
-11.70652,53.36385
-11.70999,53.36412
-11.71052,53.41747
-11.71292,53.4188
-11.71346,53.44495
-11.71399,53.44548
-11.71559,53.44575
-11.71746,53.44628
-11.71772,53.44895
-11.71906,53.45081
-11.71986,53.45455
-11.72066,53.45482
-11.72413,53.45508
-11.72439,53.45668
-11.72893,53.45695
-11.7292,53.45722
-11.72946,53.45748
-11.72973,53.45828
-11.7316,53.45855
-11.7332,53.45882
-11.734,53.45962
-11.73506,53.45988
-11.73613,53.46042
-11.7372,53.46095
-11.74067,53.46122
-11.7428,53.46175
-11.74493,53.46202
-11.7452,53.46229
-11.74547,53.46255
-11.74974,53.46282
-11.75107,53.46309
-11.7516,53.46575
-11.75507,53.46602
-11.75534,53.46629
-11.7564,53.46869
-11.75907,53.46975
-11.76361,53.47002
-11.76414,53.47029
-11.76654,53.47055
-11.77001,53.47136
-11.77028,53.47509
-11.77241,53.47536
-11.77321,53.47562
-11.77401,53.47829
-11.77428,53.47856
-11.77508,53.47882
-11.77641,53.47909
-11.77855,53.47989
-11.77881,53.48043
-11.77988,53.48069
-11.78015,53.48256
-11.78201,53.48283
-11.78468,53.48363
-11.78522,53.48416
-11.78602,53.48496
-11.78735,53.48549
-11.79055,53.48976
-11.79162,53.49456
-11.79375,53.49483
-11.79482,53.49563
-11.80095,53.49776
-11.80336,53.49803
-11.80816,53.5007
-11.80869,53.5015
-11.81002,53.50337
-11.81109,53.50363
-11.81136,53.5071
-11.81242,53.51057
-11.81296,53.5119
-11.81829,53.52231
-11.81883,53.52257
-11.81989,53.52284
-11.82123,53.52444
-11.82149,53.52471
-11.82256,53.52551
-11.82283,53.52577
-11.8239,53.52791
-11.82603,53.52818
-11.8279,53.52924
-11.82816,53.52951
-11.8303,53.53111
-11.8311,53.53138
-11.83163,53.53218
-11.83483,53.53244
-11.8359,53.53378
-11.83617,53.53564
-11.83697,53.53591
-11.83723,53.53725
-11.84017,53.53831
-11.84124,53.55085
-11.8415,53.55138
-11.84284,53.55272
-11.84497,53.55298
-11.8455,53.55992
-11.84844,53.56045
-11.85244,53.56072
-11.85511,53.56099
-11.85537,53.56179
-11.85751,53.56232
-11.85804,53.56312
-11.86018,53.56339
-11.86204,53.56419
-11.86311,53.56606
-11.86391,53.56686
-11.86418,53.56712
-11.86524,53.56766
-11.86578,53.56792
-11.86604,53.58793
-11.86898,53.58846
-11.86951,53.58873
-11.86978,53.58926
-11.87245,53.5906
-11.87405,53.59353
-11.87511,53.5938
-11.87698,53.59407
-11.87725,53.59433
-11.87885,53.5954
-11.88338,53.59567
-11.88365,53.59593
-11.88472,53.5962
-11.88552,53.59647
-11.88658,53.59673
-11.88845,53.597
-11.88872,53.59727
-11.88925,53.59753
-11.88952,53.5978
-11.89352,53.59807
-11.89379,53.59833
-11.89405,53.59993
-11.89485,53.60073
-11.89886,53.60127
-11.90046,53.60287
-11.90072,53.605
-11.90286,53.60554
-11.90392,53.6058
-11.90472,53.60607
-11.90686,53.62794
-11.90712,53.62848
-11.90872,53.62874
-11.90953,53.62901
-11.91299,53.63008
-11.91513,53.63034
-11.91806,53.63114
-11.91833,53.63141
-11.91913,53.63195
-11.9202,53.63275
-11.921,53.63301
-11.9218,53.63328
-11.92286,53.63355
-11.92313,53.63408
-11.9234,53.63488
-11.92366,53.63515
-11.92526,53.63568
-11.9258,53.64315
-11.9266,53.64342
-11.92686,53.64422
-11.92766,53.64475
-11.9282,53.64502
