delta,pctl
84.00784,0.9896821
84.00529,0.9899358
84.00378,0.990443
84.00352,0.9906967
83.98856,0.9917112
83.98425,0.9919649
83.98323,0.9939939
83.97207,0.9945012
83.97182,0.9947548
83.96421,0.9952621
83.95939,0.9955157
83.95533,0.996023
83.95026,0.9980521
83.92413,0.9983057
83.90207,1.000335
83.90004,1.001857
83.89776,1.003125
83.89471,1.004139
83.87467,1.004393
83.85236,1.004647
83.84703,1.005915
83.83409,1.006676
83.8176,1.006929
83.81532,1.007437
83.81253,1.00769
83.80518,1.007944
83.79554,1.008197
83.79275,1.008958
83.78692,1.01048
83.77525,1.012256
83.76105,1.012509
83.73315,1.012763
83.72528,1.014538
83.7017,1.015807
83.68166,1.017328
83.66365,1.017582
83.65452,1.018343
83.64057,1.018596
83.63347,1.020626
83.62662,1.020879
83.58781,1.021386
83.58122,1.023669
83.57742,1.023923
83.56981,1.024176
83.55053,1.024684
83.54926,1.025191
83.54571,1.026966
83.50411,1.02722
83.49371,1.027474
83.49118,1.028488
83.48458,1.028996
83.48154,1.029503
83.47672,1.029756
83.46861,1.030264
83.45491,1.031785
83.42751,1.032039
83.40089,1.032293
83.38871,1.032546
83.3849,1.0328
83.38389,1.033054
83.37273,1.034575
83.36816,1.035083
83.33418,1.036097
83.33114,1.036605
83.33038,1.037112
83.32378,1.037873
83.31516,1.038126
83.30679,1.039648
83.30121,1.040409
83.28548,1.040663
83.28168,1.041931
83.25657,1.042185
83.2416,1.043453
83.24008,1.044467
83.23932,1.044721
83.23907,1.044974
83.22182,1.046496
83.16323,1.04675
83.15968,1.047004
83.15866,1.047511
83.14522,1.048525
83.13685,1.048779
83.13305,1.050047
83.12569,1.050301
83.12164,1.050554
83.10134,1.052584
83.09475,1.052837
83.07572,1.053091
83.06913,1.054866
83.06101,1.055627
83.0567,1.055881
83.0359,1.056134
83.03489,1.056642
83.0179,1.058417
83.00217,1.059939
82.98163,1.0607
82.98087,1.060953
82.96692,1.063236
82.9588,1.06349
82.95474,1.063997
82.95398,1.064758
82.93471,1.065773
82.90833,1.066026
82.903,1.066533
82.89539,1.067294
82.88676,1.068563
82.88626,1.069831
82.88372,1.070084
82.87814,1.071352
82.83934,1.071606
82.8368,1.072113
82.82006,1.074142
82.798,1.075157
82.78303,1.076172
82.78252,1.076425
82.77745,1.076679
82.72926,1.078201
82.70161,1.079215
82.69045,1.079469
82.68919,1.079722
82.68513,1.081244
82.66611,1.081498
82.64606,1.08302
82.61462,1.083781
82.60979,1.084288
82.60701,1.084541
82.60676,1.084795
82.59966,1.085049
82.59686,1.085302
82.59001,1.085556
82.58418,1.088092
82.54943,1.089361
82.5436,1.090375
82.51316,1.09139
82.51241,1.091643
82.50479,1.093672
82.49667,1.093926
82.42008,1.094433
82.41907,1.095194
82.41856,1.095448
82.41399,1.095701
82.41273,1.095955
82.41095,1.096209
82.40258,1.096462
82.40131,1.096716
82.39167,1.098491
82.38077,1.100013
82.38026,1.100267
82.37823,1.10052
82.32116,1.101028
82.31812,1.101281
82.31482,1.10331
82.31406,1.104579
82.30924,1.105593
82.28642,1.107369
82.22782,1.107622
82.22021,1.108129
82.20855,1.108383
82.20525,1.10889
82.20424,1.111934
82.1842,1.113202
82.18014,1.113456
82.16188,1.114724
82.13271,1.114978
82.13145,1.115739
82.12942,1.115992
82.12485,1.116246
82.12282,1.117007
82.1142,1.117768
82.11395,1.118021
82.08782,1.12005
82.0731,1.120558
82.03988,1.120811
82.03633,1.121065
82.03151,1.12284
82.02086,1.123094
81.99651,1.123348
81.98028,1.123601
81.95998,1.124869
81.95795,1.125123
81.95314,1.125377
81.94502,1.12563
81.94299,1.125884
81.93437,1.126645
81.93285,1.127152
81.92752,1.129688
81.90393,1.130703
81.89734,1.130957
81.87299,1.132478
81.84103,1.134254
81.83368,1.134761
81.82531,1.135015
81.82404,1.135522
81.80958,1.135776
81.79816,1.136029
81.78143,1.138312
81.76164,1.138566
81.74947,1.139327
81.74592,1.140087
81.74541,1.141609
81.7307,1.143892
81.72918,1.145414
81.71928,1.145921
81.6782,1.146936
81.65842,1.147189
81.65258,1.149726
81.64877,1.150994
81.63889,1.151501
81.63609,1.154291
81.62621,1.154545
81.6049,1.154798
81.60033,1.155306
81.56127,1.155559
81.5458,1.157081
81.54124,1.15911
81.53896,1.159364
81.53008,1.159617
81.5146,1.160885
81.51004,1.161139
81.48848,1.161393
81.46185,1.162154
81.45272,1.162661
81.4446,1.163929
81.43699,1.165451
81.42532,1.165705
81.41747,1.167226
81.38271,1.16748
81.35862,1.167734
81.35608,1.169763
81.34492,1.170016
81.3429,1.170524
81.32844,1.170777
81.31525,1.173314
81.30307,1.173821
81.28405,1.175089
81.27974,1.175343
81.27315,1.175596
81.26553,1.17585
81.26249,1.176611
81.25184,1.176864
81.24194,1.177118
81.2318,1.177372
81.22977,1.177625
81.22267,1.177879
81.20999,1.178386
81.2072,1.17864
81.20339,1.178894
81.18742,1.179401
81.18133,1.180162
81.16941,1.181684
81.16535,1.181937
81.1481,1.183966
81.10118,1.18422
81.08444,1.184474
81.07937,1.184727
81.06288,1.187263
81.06187,1.187517
81.0606,1.187771
81.04716,1.188278
81.04082,1.188532
81.03954,1.188785
81.03625,1.189039
81.02332,1.189293
81.02306,1.189546
81.02255,1.1898
81.019,1.190307
81.00835,1.190561
80.99821,1.190814
80.99643,1.191068
80.99085,1.191322
80.9873,1.191575
80.984,1.191829
80.98324,1.192083
80.98299,1.194112
80.97893,1.194365
80.97208,1.194619
80.96574,1.194873
80.96447,1.195126
80.96397,1.19538
80.95914,1.196141
80.95661,1.196394
80.95585,1.196648
80.949,1.196902
80.9457,1.198931
80.94367,1.199184
80.94038,1.20096
80.93758,1.201721
80.9348,1.201974
80.92414,1.202228
80.92313,1.202482
80.91527,1.202735
80.90893,1.202989
80.9069,1.203242
80.90461,1.203496
80.8894,1.204003
80.88559,1.204257
80.87544,1.205018
80.87088,1.205272
80.85972,1.205525
80.85896,1.206032
80.85769,1.20654
80.85719,1.208062
80.85516,1.208822
80.85262,1.20933
80.84273,1.209583
80.83968,1.210091
80.83613,1.210852
80.83537,1.211105
80.83385,1.211359
80.83182,1.211612
80.83131,1.211866
80.82446,1.21212
80.82345,1.212373
80.82294,1.212881
80.82269,1.213134
80.82142,1.213388
80.81635,1.213895
80.81458,1.214149
80.81432,1.214656
80.81229,1.216939
80.81102,1.217192
80.80722,1.217446
80.79784,1.217953
80.79099,1.218714
80.77856,1.219221
80.77754,1.219475
80.77678,1.219729
80.77526,1.220236
80.77019,1.22049
80.76816,1.221504
80.76689,1.221758
80.76232,1.222011
80.75801,1.222265
80.75623,1.222519
80.7532,1.22328
80.75117,1.224294
80.75015,1.224548
80.74609,1.225055
80.74558,1.225309
80.74406,1.227084
80.73924,1.228352
80.73417,1.22886
80.73392,1.229367
80.73164,1.230128
80.73011,1.230381
80.72707,1.230889
80.72504,1.231142
80.71997,1.23165
80.71743,1.231903
80.71084,1.232664
80.70881,1.235454
80.705,1.236469
80.70374,1.236722
80.70348,1.236976
80.70196,1.237229
80.69917,1.237737
80.6974,1.23799
80.69638,1.238244
80.69181,1.238498
80.68623,1.238751
80.68344,1.239005
80.68167,1.239259
80.67837,1.239766
80.67482,1.240019
80.66848,1.240273
80.66823,1.241034
80.65884,1.242556
80.65858,1.242809
80.65681,1.243063
80.65098,1.24357
80.64845,1.244078
80.64514,1.245092
80.64413,1.245346
80.64337,1.245599
80.64286,1.245853
80.64058,1.247121
80.63956,1.247375
80.63805,1.248897
80.63728,1.249658
80.63703,1.250165
80.62866,1.250418
80.62156,1.250672
80.6213,1.250926
80.61877,1.254477
80.61826,1.25473
80.61649,1.255238
80.6142,1.255998
80.61116,1.256252
80.60482,1.256759
80.60253,1.257267
80.60126,1.25752
80.59695,1.258281
80.59341,1.258535
80.5929,1.259549
80.59239,1.259803
80.58757,1.260564
80.5863,1.261071
80.58402,1.261325
80.58301,1.2631
80.5825,1.263861
80.5792,1.264368
80.57869,1.264622
80.57514,1.265637
80.57438,1.26589
80.56551,1.267412
80.56525,1.267666
80.56449,1.269948
80.56271,1.271217
80.55282,1.271724
80.55206,1.271977
80.5518,1.273753
80.5513,1.274007
80.54927,1.274767
80.54877,1.276036
80.54851,1.276289
80.54648,1.276543
80.54623,1.276796
80.54395,1.278318
80.54318,1.27984
80.54115,1.280094
80.53989,1.280601
80.53811,1.280855
80.53709,1.282884
80.53634,1.283137
80.53355,1.283391
80.53304,1.284152
80.53152,1.284406
80.52924,1.285927
80.52872,1.287956
80.52441,1.289225
80.5229,1.289478
80.52036,1.289985
80.51985,1.290239
80.51757,1.291254
80.51528,1.292268
80.51325,1.293283
80.51199,1.293536
80.50869,1.29379
80.50793,1.294297
80.50362,1.295312
80.50311,1.295565
80.50057,1.295819
80.49956,1.296326
80.49778,1.297341
80.49601,1.297595
80.49373,1.297848
80.49347,1.298355
80.49043,1.298609
80.48967,1.29937
80.48866,1.301145
80.48738,1.301653
80.48561,1.302667
80.48206,1.303428
80.48079,1.30495
80.47977,1.305964
80.47597,1.307233
80.47495,1.307486
80.4709,1.307994
80.46836,1.309008
80.46811,1.31053
80.4676,1.310784
80.46354,1.312559
80.4605,1.314081
80.46024,1.314334
80.45467,1.314588
80.45365,1.315603
80.45137,1.317378
80.44756,1.317885
80.443,1.318139
80.44097,1.318393
80.44071,1.319661
80.43691,1.321183
80.43031,1.322958
80.4293,1.323212
80.42296,1.325494
80.42271,1.325748
80.42144,1.326002
80.41662,1.328031
80.41586,1.329552
80.41231,1.329806
80.41206,1.33006
80.41129,1.330313
80.40926,1.330567
80.40825,1.331328
80.40698,1.331835
80.40572,1.332596
80.40216,1.33285
80.3981,1.334625
80.39101,1.33564
80.3839,1.335893
80.38289,1.336147
80.37959,1.337922
80.37122,1.338176
80.36843,1.33843
80.36437,1.338937
80.36259,1.339444
80.36183,1.339952
80.36133,1.340205
80.36082,1.340459
80.35828,1.340966
80.35803,1.341473
80.35677,1.341727
80.35651,1.342995
80.35423,1.343502
80.35017,1.346292
80.34839,1.346546
80.34103,1.347053
80.33875,1.348575
80.32303,1.348829
80.32176,1.349082
80.31922,1.350858
80.31897,1.351872
80.31821,1.352633
80.31263,1.352887
80.30959,1.353141
80.30908,1.354662
80.30476,1.354916
80.30299,1.355423
80.3002,1.35593
80.29513,1.356691
80.29411,1.357706
80.29208,1.35872
80.29158,1.359228
80.28295,1.359481
80.27763,1.360242
80.27661,1.362018
80.27458,1.36354
80.26774,1.364808
80.26621,1.365822
80.26012,1.366837
80.2439,1.367344
80.24212,1.367598
80.23781,1.368612
80.2373,1.371149
80.23628,1.372417
80.23426,1.37267
80.22969,1.372924
80.22919,1.373685
80.22639,1.374699
80.2198,1.374953
80.21397,1.375714
80.21346,1.376475
80.21067,1.379011
80.20332,1.380787
80.20255,1.382816
80.20002,1.385606
80.19646,1.386113
80.1919,1.387635
80.19038,1.388142
80.18378,1.38941
80.17998,1.389918
80.17668,1.390171
80.17212,1.390678
80.16831,1.390932
80.16705,1.391186
80.16197,1.391439
80.15614,1.391693
80.15538,1.3922
80.15208,1.392454
80.14548,1.392707
80.14523,1.394229
80.14447,1.396258
80.13509,1.397019
80.13154,1.397273
80.12748,1.397527
80.1257,1.39778
80.12418,1.398034
80.11454,1.399302
80.11124,1.40057
80.11074,1.402853
80.11048,1.403107
80.10845,1.40336
80.10516,1.403614
80.10338,1.404375
80.09501,1.404628
80.09248,1.404882
80.08817,1.406657
80.08765,1.406911
80.08639,1.407926
80.08309,1.408686
80.07624,1.40894
80.07396,1.409955
80.07092,1.410208
80.07015,1.410716
80.06737,1.410969
80.0666,1.411984
80.06609,1.412745
80.06356,1.412998
80.05164,1.413252
80.04276,1.413506
80.04048,1.41452
80.03972,1.414774
80.02957,1.415027
80.02602,1.415788
80.0174,1.417056
80.01563,1.41731
80.00497,1.419085
80.00117,1.420861
80.00092,1.421875
80.0004,1.422383
79.99889,1.422636
79.99863,1.423651
79.9966,1.423905
79.9933,1.424158
79.99203,1.424412
79.98747,1.425173
79.98215,1.42568
79.97834,1.425934
79.96287,1.426441
79.95602,1.426695
79.95044,1.426948
79.94841,1.427963
79.94638,1.42847
79.94562,1.428724
79.93269,1.428977
79.92381,1.429231
79.92127,1.430245
79.9162,1.431006
79.91087,1.43126
79.90859,1.432021
79.90377,1.432528
79.90073,1.433543
79.89996,1.433796
79.89946,1.435572
79.89134,1.436079
79.89033,1.437094
79.8883,1.437347
79.88525,1.437854
79.87283,1.438869
79.86852,1.439884
79.8675,1.440137
79.86649,1.441913
79.86294,1.442166
79.86192,1.443942
79.85888,1.444195
79.85761,1.444449
79.8566,1.444703
79.85026,1.444956
79.84797,1.446732
79.83276,1.446985
79.8325,1.447239
79.83174,1.448761
79.8254,1.449014
79.80917,1.449268
79.80587,1.449522
79.79953,1.452058
79.798,1.454594
79.78913,1.455102
79.78431,1.455355
79.77772,1.455863
79.76884,1.457384
79.76604,1.45916
79.76402,1.459667
79.76225,1.460174
79.7521,1.460935
79.74702,1.461189
79.74322,1.461696
79.73308,1.46195
79.72192,1.462711
79.69452,1.463979
79.69224,1.464232
79.69173,1.464486
79.67702,1.466262
79.67525,1.466515
79.67119,1.468291
79.66992,1.468544
79.66663,1.468798
79.66535,1.469052
79.66485,1.469305
79.66257,1.470573
79.66104,1.470827
79.658,1.471334
79.64455,1.472602
79.64304,1.474124
79.63999,1.474378
79.63771,1.474631
79.6334,1.474885
79.63162,1.475139
79.62122,1.476407
79.61919,1.476661
79.61462,1.476914
79.61209,1.478943
79.60778,1.479451
79.59991,1.480211
79.58343,1.481733
79.58115,1.481987
79.57836,1.483255
79.57354,1.483509
79.5672,1.483762
79.56339,1.484016
79.55959,1.48427
79.5497,1.486045
79.54843,1.486299
79.54589,1.486552
79.54285,1.487567
79.53727,1.488074
79.53245,1.489089
79.53118,1.490103
79.5289,1.490357
79.51698,1.491371
79.51343,1.491879
79.51318,1.492132
79.48857,1.492386
79.48781,1.493654
79.48198,1.495176
79.47361,1.495683
79.44849,1.496951
79.44571,1.497966
79.44495,1.499995
79.44368,1.500502
79.44012,1.501009
79.43861,1.501517
79.43633,1.503546
79.42313,1.503799
79.42187,1.50456
79.41959,1.505321
79.41324,1.505575
79.40563,1.506843
79.40538,1.50735
79.39803,1.508111
79.39117,1.508365
79.38813,1.508619
79.37773,1.509633
79.37089,1.509887
79.36961,1.51014
79.36835,1.510394
79.36607,1.510648
79.35846,1.510901
79.35592,1.511155
79.35313,1.511662
79.3473,1.512169
79.34653,1.513184
79.34222,1.513438
79.33994,1.513691
79.32396,1.515213
79.32371,1.515467
79.32219,1.516481
79.32168,1.516735
79.31838,1.516988
79.31281,1.517242
79.30798,1.517496
79.30748,1.517749
79.3057,1.518257
79.29707,1.518764
79.29657,1.520286
79.29251,1.521808
79.28414,1.522822
79.28186,1.523583
79.2811,1.523837
79.26537,1.52409
79.26183,1.525612
79.26157,1.525866
79.25751,1.526373
79.24229,1.52688
79.23519,1.529417
79.2319,1.529924
79.23088,1.530177
79.23062,1.530685
79.22961,1.531953
79.21465,1.532207
79.21185,1.533982
79.20526,1.534236
79.20399,1.534489
79.19714,1.534743
79.19689,1.534996
79.19461,1.536011
79.19258,1.536772
79.19207,1.537026
79.19106,1.537533
79.18827,1.537786
79.18421,1.538294
79.1837,1.539562
79.18295,1.539816
79.17964,1.540069
79.17483,1.540576
79.17001,1.541337
79.16671,1.541591
79.15859,1.542859
79.15656,1.543366
79.15453,1.54362
79.13831,1.544127
79.12435,1.544381
79.1208,1.544635
79.11826,1.546156
79.11522,1.54641
79.10888,1.546664
79.10432,1.546917
79.09595,1.547678
79.09493,1.5492
79.09417,1.549454
79.09062,1.549707
79.08453,1.550468
79.08199,1.550722
79.07946,1.550975
79.07464,1.551229
79.07159,1.551483
79.06855,1.55199
79.06728,1.554019
79.06627,1.55478
79.06475,1.555034
79.06094,1.555287
79.05714,1.557316
79.05511,1.557824
79.05308,1.559599
79.04319,1.559853
79.0366,1.561882
79.03381,1.562135
79.03329,1.562389
79.03025,1.563404
79.02467,1.563657
79.01656,1.563911
79.00236,1.564164
79.00159,1.564418
79.00108,1.565179
78.99576,1.567208
78.99297,1.56873
78.99246,1.568984
78.9917,1.569237
78.99068,1.569491
78.98815,1.570505
78.98536,1.570759
78.97852,1.571013
78.96862,1.572534
78.96659,1.574563
78.96152,1.575071
78.9605,1.575578
78.95797,1.575832
78.95721,1.576339
78.95416,1.577353
78.94173,1.577607
78.9326,1.577861
78.9217,1.578875
78.91688,1.579383
78.91358,1.580143
78.89126,1.581919
78.88949,1.582426
78.8867,1.58268
78.87706,1.583694
78.86768,1.584709
78.86691,1.584963
78.86539,1.586738
78.86209,1.587245
78.85017,1.587499
78.84865,1.587752
78.838,1.588006
78.83749,1.58826
78.83166,1.588767
78.83014,1.589274
78.82455,1.589782
78.81745,1.590035
78.81061,1.590289
78.80858,1.59105
78.79894,1.592064
78.79767,1.59384
78.79057,1.594093
78.78246,1.594347
78.76901,1.594854
78.76698,1.595108
78.76343,1.596122
78.75379,1.59663
78.75278,1.596883
78.74847,1.597391
78.74466,1.597644
78.74162,1.598152
78.73985,1.599927
78.73325,1.600181
78.72843,1.601956
78.72792,1.60221
78.72183,1.602463
78.70306,1.602971
78.68734,1.603224
78.68455,1.603731
78.67187,1.604492
78.6711,1.604746
78.67009,1.605253
78.66654,1.606014
78.66325,1.606268
78.66223,1.607029
78.6602,1.607282
78.65208,1.608804
78.64574,1.609819
78.63991,1.610072
78.6356,1.610326
78.63179,1.612862
78.62596,1.613623
78.62064,1.614384
78.61176,1.614638
78.59628,1.615145
78.5869,1.615399
78.58665,1.615652
78.58385,1.61616
78.57498,1.617681
78.57397,1.618189
78.57244,1.618442
78.56686,1.620218
78.55444,1.62174
78.55418,1.623515
78.53364,1.624783
78.52577,1.625798
78.5136,1.626051
78.51056,1.626812
78.50878,1.627066
78.50346,1.627319
78.50244,1.62808
78.50016,1.631124
78.49787,1.631378
78.49331,1.632392
78.48925,1.63366
78.46845,1.633914
78.45425,1.634168
78.44968,1.634421
78.44131,1.634929
78.42661,1.635182
78.42406,1.635689
78.4228,1.636958
78.42204,1.637211
78.41824,1.637465
78.41493,1.637972
78.40784,1.638479
78.4053,1.63924
78.39921,1.640255
78.39718,1.641269
78.39034,1.643298
78.38374,1.643552
78.36269,1.644313
78.34747,1.645581
78.34493,1.646088
78.32921,1.646849
78.31551,1.647864
78.29903,1.648118
78.29776,1.649639
78.29243,1.649893
78.28685,1.650147
78.28558,1.650654
78.27899,1.651161
78.26732,1.653951
78.26656,1.654712
78.2663,1.65598
78.26605,1.656234
78.25033,1.656487
78.2171,1.656995
78.21482,1.657756
78.21253,1.658009
78.21051,1.658263
78.20848,1.658517
78.20544,1.659277
78.20416,1.659785
78.18311,1.660038
78.18185,1.660546
78.1788,1.662575
78.17779,1.662828
78.17601,1.663336
78.175,1.663589
78.17323,1.663843
78.17271,1.664097
78.17018,1.664857
78.1646,1.665365
78.16384,1.665872
78.15978,1.667394
78.15877,1.667647
78.15115,1.669169
78.14431,1.669676
78.14304,1.670184
78.13847,1.67272
78.1301,1.673227
78.12782,1.673481
78.12706,1.673988
78.12681,1.674242
78.12275,1.674496
78.12097,1.674749
78.11082,1.675003
78.10703,1.675256
78.09435,1.67551
78.09409,1.675764
78.09333,1.676017
78.09257,1.678554
78.0913,1.678807
78.08901,1.679568
78.08445,1.68109
78.08141,1.682105
78.06898,1.684387
78.05934,1.684641
78.05452,1.685402
78.05427,1.687177
78.05148,1.688953
78.05072,1.68946
78.04514,1.689714
78.03803,1.690474
78.02206,1.69225
78.01876,1.692504
78.00253,1.693011
77.99948,1.693264
77.99821,1.693518
77.98655,1.693772
77.98299,1.695294
77.98021,1.695801
77.95865,1.696815
77.9485,1.697069
77.94521,1.69783
77.94292,1.698591
77.94013,1.699098
77.93379,1.699352
77.93176,1.699605
77.92847,1.699859
77.9239,1.701381
77.92365,1.702649
77.91579,1.704171
77.91477,1.705693
77.90691,1.706453
77.90589,1.706961
77.9026,1.707722
77.89676,1.707975
77.88256,1.709243
77.86607,1.709497
77.84705,1.709751
77.84553,1.711019
77.84502,1.711273
77.8364,1.712541
77.82726,1.713809
77.82346,1.714063
77.82219,1.714316
77.81509,1.71457
77.81433,1.71736
77.81382,1.717867
77.80976,1.719135
77.79658,1.719389
77.79277,1.720403
77.79074,1.720657
77.77172,1.721164
77.76791,1.723701
77.74991,1.723954
77.74712,1.724208
77.73951,1.724462
77.71211,1.724715
77.71136,1.726744
